age,job,marital,education,default,balance,rentown,repairplan,contact,plannum,months,devices,poutcome,bresponse
40,management,married,primary,no,733,own,no,unknown,6,94,1,unknown,0
37,management,married,tertiary,no,393,own,no,cellular,14,567,5,failure,1
53,technician,divorced,primary,no,7290,own,no,unknown,30,153,1,unknown,0
27,services,single,secondary,no,468,own,no,cellular,13,109,1,unknown,0
39,blue-collar,married,secondary,no,0,own,no,cellular,30,53,2,failure,0
39,blue-collar,married,primary,no,3705,own,no,unknown,16,77,1,unknown,0
59,retired,married,tertiary,no,9676,rent,no,telephone,27,234,1,unknown,1
37,services,married,secondary,no,1328,own,no,telephone,13,121,5,failure,0
41,blue-collar,married,primary,no,8,own,no,cellular,15,155,1,unknown,0
45,blue-collar,married,primary,no,61,rent,no,cellular,17,108,1,unknown,0
48,management,married,tertiary,no,6613,rent,no,unknown,17,159,1,unknown,0
48,technician,married,secondary,no,302,own,no,unknown,26,208,1,unknown,0
32,blue-collar,married,secondary,no,1005,rent,no,cellular,12,215,1,unknown,0
35,services,married,secondary,no,109,own,no,unknown,6,597,1,unknown,0
33,management,single,tertiary,no,1240,own,no,cellular,4,505,2,other,0
28,blue-collar,single,primary,no,0,own,yes,unknown,3,380,1,unknown,0
64,retired,married,unknown,no,2923,rent,no,cellular,12,120,1,unknown,0
35,technician,married,secondary,no,0,rent,no,cellular,27,106,1,unknown,0
33,blue-collar,married,secondary,no,43,own,no,cellular,14,332,3,failure,0
41,technician,married,secondary,no,288,own,no,unknown,15,221,1,unknown,0
34,admin.,married,secondary,no,613,own,no,cellular,4,80,1,unknown,0
37,technician,single,tertiary,no,6101,rent,no,cellular,4,60,2,success,0
38,blue-collar,married,primary,no,168,own,yes,telephone,13,212,1,unknown,0
39,blue-collar,married,primary,no,7685,own,no,cellular,14,493,1,unknown,0
35,technician,divorced,tertiary,no,4515,own,no,cellular,19,98,1,unknown,0
28,blue-collar,single,secondary,no,517,rent,yes,cellular,8,681,1,unknown,1
27,blue-collar,single,secondary,no,148,rent,no,cellular,22,203,1,unknown,0
48,retired,married,primary,yes,-285,rent,yes,cellular,19,157,1,unknown,0
50,blue-collar,married,secondary,no,887,rent,no,unknown,16,287,1,unknown,0
45,self-employed,married,secondary,no,3098,own,no,cellular,7,159,1,unknown,0
41,technician,married,tertiary,no,744,own,no,unknown,14,125,1,unknown,0
39,technician,married,secondary,no,130,rent,no,cellular,8,202,1,unknown,0
44,management,married,secondary,no,438,own,no,telephone,8,37,2,failure,0
54,admin.,married,secondary,no,0,rent,no,cellular,28,161,3,failure,1
49,management,married,tertiary,no,322,rent,no,cellular,6,72,1,unknown,0
34,blue-collar,single,secondary,no,186,rent,no,cellular,2,342,1,unknown,0
75,retired,divorced,tertiary,no,3810,own,no,cellular,16,262,2,failure,1
42,management,married,tertiary,no,0,rent,no,cellular,13,325,1,unknown,0
53,blue-collar,married,secondary,no,4380,rent,no,telephone,19,223,1,unknown,0
49,management,divorced,tertiary,no,755,rent,no,cellular,31,1212,1,unknown,1
31,services,single,secondary,no,2070,rent,no,cellular,29,319,1,unknown,0
45,blue-collar,single,primary,no,999,rent,no,cellular,29,182,1,unknown,0
39,self-employed,married,secondary,no,167,own,yes,cellular,17,330,1,unknown,0
46,technician,married,secondary,no,1322,own,yes,cellular,19,514,1,unknown,0
42,admin.,divorced,secondary,no,1076,own,no,unknown,14,213,1,unknown,0
37,management,married,tertiary,no,502,own,no,cellular,7,551,2,failure,0
26,technician,single,tertiary,no,1216,own,no,cellular,16,472,1,unknown,0
37,management,single,tertiary,no,876,own,no,cellular,15,140,3,failure,0
36,services,single,secondary,no,342,own,no,unknown,7,142,1,unknown,0
29,blue-collar,single,primary,no,950,own,no,unknown,4,135,1,unknown,0
36,blue-collar,married,primary,no,973,own,yes,unknown,23,293,1,unknown,0
26,technician,married,tertiary,no,3825,own,no,unknown,13,107,1,unknown,0
32,blue-collar,married,secondary,no,2366,own,no,unknown,20,127,1,unknown,0
40,management,married,tertiary,no,542,own,no,cellular,20,1816,1,unknown,0
53,management,married,primary,no,995,rent,no,cellular,4,200,1,unknown,0
29,management,married,tertiary,no,20,own,no,cellular,12,418,1,unknown,0
34,technician,single,tertiary,no,228,own,no,cellular,22,387,1,unknown,0
43,blue-collar,married,secondary,no,130,rent,no,cellular,5,156,4,failure,0
56,management,married,tertiary,no,217,rent,yes,cellular,21,121,1,unknown,0
55,entrepreneur,divorced,tertiary,no,0,rent,no,unknown,6,108,1,unknown,0
31,self-employed,married,tertiary,no,259,own,no,cellular,7,47,1,unknown,0
27,admin.,single,secondary,no,619,own,no,cellular,20,16,5,other,0
36,management,married,secondary,no,644,own,no,cellular,18,54,1,unknown,0
44,management,married,tertiary,no,22,own,no,cellular,6,265,1,unknown,0
37,admin.,divorced,tertiary,no,4303,own,no,unknown,23,168,1,unknown,0
30,admin.,single,secondary,no,239,own,no,cellular,7,115,1,unknown,0
42,technician,single,secondary,no,275,rent,no,cellular,26,31,1,unknown,0
30,management,married,tertiary,no,1221,own,no,telephone,25,279,1,unknown,1
62,retired,married,secondary,no,816,rent,no,cellular,1,28,1,unknown,0
24,blue-collar,married,secondary,no,1222,own,no,cellular,20,369,1,unknown,0
31,technician,married,secondary,no,2363,own,no,unknown,13,247,1,unknown,0
66,retired,married,tertiary,no,2262,rent,no,cellular,22,155,1,unknown,0
47,admin.,married,secondary,no,2,rent,no,cellular,10,89,1,unknown,0
39,entrepreneur,married,tertiary,no,2,own,no,cellular,17,180,1,unknown,0
35,technician,married,secondary,no,4508,own,no,cellular,18,854,1,unknown,1
35,admin.,divorced,secondary,no,-402,own,no,cellular,17,46,1,unknown,0
27,technician,married,secondary,no,1577,own,yes,unknown,28,266,1,unknown,0
32,blue-collar,married,secondary,no,34,own,no,cellular,5,321,1,unknown,0
44,management,married,tertiary,no,795,rent,no,cellular,28,99,1,unknown,0
42,blue-collar,married,secondary,no,117,own,no,unknown,9,147,1,unknown,0
34,self-employed,single,tertiary,no,5462,rent,no,cellular,30,430,1,unknown,1
25,services,single,secondary,no,402,rent,yes,cellular,7,264,1,unknown,0
40,technician,single,secondary,no,641,rent,no,cellular,16,156,1,unknown,0
43,management,divorced,tertiary,no,36,rent,no,cellular,26,118,3,failure,0
55,unemployed,married,tertiary,no,383,rent,no,unknown,6,343,1,unknown,0
50,blue-collar,married,secondary,no,283,own,no,cellular,7,226,1,unknown,0
45,management,divorced,tertiary,no,0,rent,no,unknown,1,5,1,unknown,0
35,blue-collar,divorced,secondary,no,3102,own,no,cellular,20,138,1,unknown,0
32,blue-collar,married,secondary,no,889,own,no,cellular,10,185,6,success,1
59,housemaid,married,secondary,no,0,rent,no,telephone,3,722,5,failure,0
34,self-employed,married,secondary,no,-370,own,no,unknown,21,748,1,unknown,0
39,management,married,tertiary,no,-606,own,no,unknown,26,142,1,unknown,0
40,management,single,secondary,no,10378,own,no,cellular,17,523,1,unknown,0
36,blue-collar,single,primary,no,1313,own,no,unknown,20,8,1,unknown,0
40,management,married,tertiary,no,8969,own,no,cellular,17,153,1,unknown,0
55,self-employed,married,secondary,no,-196,own,no,unknown,20,210,1,unknown,0
38,entrepreneur,married,secondary,yes,15,own,no,cellular,10,121,1,unknown,0
61,admin.,married,secondary,no,4608,rent,no,cellular,12,212,1,unknown,1
41,management,married,tertiary,no,666,own,no,unknown,21,253,1,unknown,0
57,blue-collar,married,primary,no,452,own,no,unknown,13,139,1,unknown,0
48,blue-collar,married,secondary,no,149,own,no,unknown,9,71,1,unknown,0
77,retired,married,tertiary,no,7802,rent,no,telephone,4,421,3,success,1
35,services,married,secondary,no,1453,own,no,unknown,28,199,1,unknown,0
54,blue-collar,married,secondary,no,1480,own,no,unknown,14,108,1,unknown,0
37,management,single,unknown,no,715,own,no,unknown,20,247,1,unknown,0
56,management,single,secondary,no,237,own,no,telephone,9,236,1,unknown,0
40,technician,married,secondary,no,694,own,no,cellular,4,97,6,failure,0
40,management,married,tertiary,no,0,rent,no,cellular,14,109,1,unknown,0
54,management,married,tertiary,no,55,own,no,cellular,2,112,1,unknown,0
55,housemaid,married,primary,no,136,own,no,unknown,19,15,1,unknown,0
55,services,divorced,secondary,yes,-404,own,no,cellular,22,502,1,unknown,0
52,blue-collar,married,primary,no,779,own,no,unknown,16,30,1,unknown,0
55,blue-collar,single,primary,no,1187,own,no,unknown,2,193,1,unknown,0
33,management,married,tertiary,no,641,own,no,cellular,13,347,1,unknown,0
52,blue-collar,married,unknown,no,826,own,no,unknown,15,468,1,unknown,0
33,services,divorced,secondary,no,991,own,no,unknown,27,148,1,unknown,0
53,admin.,married,secondary,no,1796,rent,no,telephone,16,295,3,success,1
46,admin.,married,secondary,no,22,rent,no,cellular,26,388,1,unknown,1
44,technician,single,secondary,no,244,own,no,cellular,12,1735,1,unknown,1
48,management,divorced,tertiary,no,1328,own,no,unknown,6,339,1,unknown,0
50,housemaid,married,secondary,no,7317,own,no,cellular,13,172,2,failure,0
34,technician,single,secondary,no,4943,own,yes,cellular,19,117,1,unknown,0
38,technician,single,secondary,no,258,rent,yes,unknown,20,587,1,unknown,0
42,management,single,tertiary,no,515,own,no,cellular,19,501,1,unknown,0
32,management,single,tertiary,no,12607,rent,no,cellular,14,203,2,failure,0
58,admin.,married,secondary,no,2,own,yes,telephone,25,282,1,unknown,0
31,management,married,tertiary,no,13,rent,no,cellular,28,110,1,unknown,0
19,student,single,primary,no,103,rent,no,cellular,10,104,1,unknown,1
41,management,married,tertiary,no,3872,rent,no,cellular,15,231,1,unknown,0
31,unemployed,married,secondary,no,296,own,no,unknown,20,378,1,unknown,0
52,self-employed,single,primary,no,217,rent,yes,cellular,15,193,1,unknown,0
42,self-employed,divorced,tertiary,no,360,own,no,unknown,24,110,1,unknown,0
41,blue-collar,single,secondary,no,428,own,no,cellular,12,92,1,unknown,0
30,blue-collar,single,secondary,no,315,rent,no,cellular,23,1407,1,unknown,1
38,blue-collar,married,secondary,no,121,own,yes,cellular,6,168,3,failure,0
32,management,married,tertiary,no,820,own,no,cellular,17,738,1,unknown,0
52,technician,married,secondary,no,195,own,no,cellular,18,220,6,failure,1
48,management,divorced,tertiary,no,108,own,no,unknown,27,89,1,unknown,0
36,management,married,tertiary,no,-381,own,no,cellular,31,30,1,unknown,0
45,unemployed,divorced,primary,no,757,rent,no,cellular,20,103,5,failure,0
34,technician,married,tertiary,no,691,own,yes,unknown,2,70,1,unknown,0
36,blue-collar,married,primary,no,1925,own,no,cellular,20,904,1,unknown,1
34,management,married,tertiary,no,902,own,no,cellular,14,159,3,other,0
61,retired,married,secondary,no,5207,rent,no,cellular,11,336,3,other,0
54,services,married,secondary,no,0,rent,no,unknown,19,220,1,unknown,0
50,entrepreneur,married,secondary,no,665,rent,no,telephone,17,238,1,unknown,0
43,admin.,divorced,secondary,no,738,own,no,cellular,21,585,5,failure,0
47,blue-collar,married,primary,no,233,rent,no,cellular,8,293,1,unknown,0
45,services,married,secondary,no,-839,own,no,unknown,28,68,1,unknown,0
57,retired,married,primary,no,5799,rent,no,unknown,17,97,1,unknown,0
27,admin.,married,secondary,no,1033,own,no,unknown,9,1713,1,unknown,0
49,unemployed,divorced,secondary,no,66,rent,no,cellular,9,218,1,unknown,0
43,services,married,primary,no,2567,own,no,cellular,14,109,3,failure,0
40,management,married,tertiary,no,1584,own,no,telephone,21,661,1,unknown,0
32,services,single,secondary,no,182,own,no,cellular,6,145,1,unknown,0
58,management,married,primary,no,76,own,no,telephone,18,54,1,unknown,0
34,admin.,single,secondary,no,663,own,no,cellular,20,111,1,unknown,0
46,technician,divorced,secondary,no,3455,own,no,unknown,14,566,1,unknown,0
29,blue-collar,married,secondary,no,15,rent,no,cellular,3,136,1,unknown,0
52,blue-collar,married,primary,no,1054,rent,no,cellular,4,273,1,unknown,0
45,management,married,tertiary,no,1529,rent,no,cellular,30,160,1,unknown,0
26,management,single,secondary,no,63,rent,no,cellular,28,76,1,unknown,0
40,technician,married,tertiary,no,0,rent,no,cellular,19,44,1,unknown,0
41,admin.,married,secondary,no,920,own,yes,unknown,27,239,1,unknown,0
47,admin.,single,secondary,no,3696,rent,no,cellular,12,250,5,success,1
27,technician,single,unknown,no,59,rent,no,cellular,15,792,1,unknown,0
27,services,married,secondary,no,0,own,no,cellular,23,198,1,unknown,0
48,blue-collar,married,secondary,no,157,own,no,unknown,6,73,1,unknown,0
49,admin.,married,secondary,no,2465,rent,no,cellular,20,157,1,unknown,0
35,blue-collar,married,primary,no,0,own,no,cellular,24,90,1,unknown,0
47,self-employed,married,secondary,yes,2,rent,no,cellular,5,236,1,unknown,0
54,management,married,tertiary,no,0,rent,no,cellular,16,118,1,unknown,0
39,management,single,tertiary,no,12437,rent,no,telephone,18,40,1,unknown,0
28,student,single,secondary,no,378,own,no,cellular,17,346,1,unknown,0
54,blue-collar,married,primary,no,211,rent,no,unknown,19,200,1,unknown,0
34,technician,married,secondary,no,-228,own,no,cellular,20,187,4,other,0
63,retired,married,secondary,no,2747,rent,no,cellular,11,113,2,failure,0
42,self-employed,married,tertiary,no,1932,own,no,unknown,16,192,1,unknown,0
43,technician,single,secondary,no,11269,rent,no,unknown,29,92,1,unknown,0
37,admin.,married,secondary,no,1314,own,no,cellular,8,682,8,success,0
55,blue-collar,married,primary,no,2275,rent,no,cellular,25,139,1,unknown,0
43,management,single,tertiary,no,1304,rent,no,cellular,6,501,1,unknown,1
41,blue-collar,married,secondary,yes,720,rent,yes,cellular,24,651,1,unknown,1
47,technician,divorced,secondary,no,2914,own,no,cellular,18,405,1,unknown,0
34,technician,married,secondary,no,1464,own,no,unknown,23,350,1,unknown,0
28,student,single,secondary,no,11555,rent,no,cellular,8,125,1,unknown,0
36,services,married,secondary,no,-302,own,no,cellular,13,36,1,unknown,0
50,technician,married,secondary,no,2497,own,no,cellular,21,35,2,failure,0
35,blue-collar,married,secondary,no,-339,own,no,unknown,8,389,1,unknown,0
40,technician,married,secondary,no,56,own,yes,cellular,29,194,2,failure,0
26,self-employed,single,tertiary,no,211,rent,no,cellular,29,168,1,unknown,0
36,management,divorced,tertiary,no,3611,own,no,unknown,4,347,1,unknown,0
59,unemployed,married,primary,no,0,rent,no,cellular,30,3025,1,unknown,0
28,student,single,secondary,no,459,rent,no,cellular,16,83,1,unknown,0
46,entrepreneur,married,unknown,no,242,own,no,unknown,9,332,1,unknown,0
50,self-employed,married,secondary,no,1138,rent,no,cellular,14,219,1,unknown,0
53,management,married,tertiary,no,1319,own,no,cellular,16,427,2,failure,0
81,retired,married,secondary,no,1,rent,no,cellular,19,65,1,unknown,0
35,services,divorced,secondary,no,67,own,no,cellular,5,192,1,unknown,0
58,retired,married,unknown,no,937,rent,no,cellular,5,155,1,unknown,0
44,services,married,secondary,no,0,own,yes,cellular,11,161,1,unknown,0
38,management,married,tertiary,no,-558,own,no,cellular,21,533,1,unknown,0
49,blue-collar,married,secondary,no,171,rent,no,cellular,4,19,3,other,0
33,technician,single,tertiary,no,696,rent,yes,cellular,5,193,9,failure,0
29,management,married,tertiary,no,361,own,yes,cellular,28,819,1,unknown,0
28,technician,single,secondary,no,227,rent,no,cellular,30,278,1,unknown,1
31,admin.,married,secondary,no,236,own,yes,telephone,4,211,1,unknown,0
33,management,single,tertiary,no,-53,rent,no,cellular,29,617,1,unknown,0
52,technician,married,secondary,no,192,own,no,cellular,23,61,1,unknown,0
43,management,divorced,tertiary,no,38,own,no,cellular,25,197,1,unknown,0
32,self-employed,single,secondary,no,518,own,no,cellular,18,34,1,unknown,0
36,self-employed,married,tertiary,no,16,own,yes,cellular,18,95,1,unknown,0
41,blue-collar,married,secondary,no,-256,own,no,unknown,3,147,1,unknown,0
43,blue-collar,married,secondary,no,105,rent,yes,cellular,4,668,1,unknown,0
45,self-employed,married,tertiary,no,334,rent,no,unknown,5,87,1,unknown,0
39,technician,married,secondary,no,1048,rent,yes,cellular,21,405,1,unknown,0
41,services,married,secondary,no,108,own,yes,unknown,13,83,1,unknown,0
31,technician,married,secondary,no,660,rent,no,cellular,22,115,1,unknown,0
37,unemployed,single,tertiary,yes,0,own,no,cellular,10,108,1,unknown,0
28,entrepreneur,married,unknown,no,1034,rent,no,cellular,29,113,1,unknown,0
47,housemaid,married,primary,no,201,own,no,cellular,7,58,2,failure,0
37,housemaid,married,primary,no,189,rent,no,cellular,8,148,1,unknown,0
60,retired,divorced,unknown,no,-49,own,no,cellular,29,188,3,failure,0
43,technician,divorced,secondary,no,1413,own,no,telephone,28,75,1,unknown,0
58,retired,divorced,tertiary,no,264,own,yes,cellular,8,523,1,unknown,0
52,entrepreneur,married,tertiary,no,54,own,yes,telephone,18,103,1,unknown,0
50,blue-collar,married,primary,no,12519,own,no,cellular,17,146,5,success,0
32,services,single,secondary,no,2881,rent,no,cellular,2,356,1,unknown,1
42,blue-collar,married,primary,no,0,own,no,cellular,17,71,1,unknown,0
31,admin.,married,secondary,no,88,own,yes,cellular,8,189,1,unknown,0
28,blue-collar,married,secondary,no,1020,own,no,unknown,28,251,1,unknown,0
36,technician,divorced,tertiary,no,119,rent,no,cellular,23,127,1,unknown,0
51,unemployed,single,tertiary,no,1594,rent,no,telephone,4,197,1,unknown,0
